customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn
10702,Male,0,No,Yes,57,Yes,39.78,2287.42,0
10703,Male,0,Yes,Yes,3,Yes,95.51,300.33,1
10704,Male,1,Yes,Yes,31,Yes,75.39,2254.01,0
10705,Male,0,Yes,Yes,8,Yes,104.82,977.59,1
10706,Male,0,Yes,Yes,19,Yes,68.72,1385.61,0
10707,Male,0,No,Yes,43,Yes,40.06,1750.45,0
10708,Male,0,Yes,Yes,43,Yes,111.17,4925.51,0
10709,Female,1,Yes,No,26,Yes,64.74,1767.36,0
10710,Female,0,Yes,No,59,Yes,60.07,3536.01,0
10711,Male,0,Yes,Yes,8,Yes,107.89,947.35,1
10712,Male,0,Yes,No,25,Yes,41.1,940.7,0
10713,Female,0,Yes,No,39,Yes,84.08,3331.9,0
10714,Male,0,Yes,Yes,32,Yes,24.69,855.04,0
10715,Female,0,Yes,Yes,2,Yes,108.09,261.97,1
10716,Male,0,No,No,8,Yes,59.29,567.16,0
10717,Female,1,No,No,50,Yes,25.11,1322.4,0
10718,Female,0,Yes,Yes,30,Yes,36.07,1144.02,0
10719,Female,0,Yes,No,37,Yes,24.22,949.86,0
10720,Female,0,No,No,62,Yes,81.0,5045.22,0
10721,Female,0,Yes,Yes,41,Yes,65.23,2789.69,0
10722,Female,0,No,Yes,8,Yes,37.9,326.79,0
10723,Male,0,Yes,No,14,Yes,27.72,397.96,0
10724,Male,0,No,No,12,Yes,43.03,592.45,0
10725,Male,1,No,Yes,17,Yes,55.63,1086.74,0
10726,Female,0,Yes,No,13,Yes,109.22,1460.81,0
10727,Male,0,No,No,7,Yes,51.55,514.52,0
10728,Female,1,No,No,12,No,98.72,1335.74,0
10729,Male,0,Yes,No,56,Yes,77.01,4350.18,0
10730,Male,0,No,Yes,71,Yes,57.96,4226.25,0
10731,Male,1,No,No,37,Yes,118.0,4556.98,0
10732,Female,0,Yes,Yes,25,Yes,52.73,1399.03,0
10733,Male,0,Yes,No,59,Yes,80.12,4811.6,0
10734,Female,0,No,No,45,Yes,27.87,1327.13,0
10735,Female,0,No,Yes,42,Yes,90.17,3866.0,0
10736,Male,0,No,No,32,Yes,77.03,2518.89,0
10737,Male,1,No,Yes,47,Yes,118.25,5702.86,0
10738,Male,0,Yes,No,62,Yes,112.69,7146.64,0
10739,Female,0,No,No,7,Yes,80.6,571.44,1
10740,Male,0,No,No,66,Yes,110.44,7400.85,0
10741,Female,0,Yes,No,67,Yes,104.22,7062.48,0
10742,Female,1,Yes,No,54,Yes,76.95,4200.92,0
10743,Female,0,Yes,Yes,38,Yes,111.32,4328.82,0
10744,Female,0,Yes,Yes,29,Yes,83.24,2469.86,0
10745,Female,0,Yes,Yes,8,Yes,91.17,816.48,1
10746,Female,0,No,Yes,54,Yes,71.13,3855.86,0
10747,Female,0,Yes,No,60,Yes,65.19,3996.57,0
10748,Male,0,Yes,No,30,Yes,111.2,3488.43,0
10749,Male,1,No,No,2,No,107.85,400.34,1
10750,Female,1,No,No,42,Yes,42.95,1806.82,0
10751,Female,0,No,No,9,Yes,100.23,981.29,1
10752,Female,0,Yes,Yes,65,Yes,30.88,2066.1,0
10753,Male,0,No,No,19,No,60.68,1194.75,0
10754,Female,0,Yes,Yes,23,Yes,98.62,2303.87,0
10755,Male,0,No,Yes,30,Yes,28.65,883.99,0
10756,Female,0,Yes,No,51,Yes,103.65,5373.62,0
10757,Male,0,No,Yes,36,Yes,48.3,1858.47,0
10758,Male,0,No,No,9,Yes,30.09,287.38,0
10759,Female,0,No,No,52,Yes,58.92,3182.59,0
10760,Female,0,Yes,No,62,Yes,38.35,2432.78,0
10761,Female,1,No,No,22,Yes,23.08,493.94,0
10762,Female,0,No,No,18,Yes,109.6,1992.93,0
10763,Male,0,No,Yes,38,Yes,92.76,3600.8,0
10764,Female,0,No,No,20,Yes,57.91,1167.44,0
10765,Male,0,No,Yes,55,Yes,57.97,3245.97,0
10766,Male,0,Yes,No,68,Yes,112.47,7726.77,0
10767,Male,0,No,No,44,Yes,67.65,3008.55,0
10768,Female,0,Yes,No,51,Yes,31.85,1628.9,0
10769,Female,1,No,Yes,50,Yes,96.46,4904.37,0
10770,Male,0,No,No,5,Yes,105.16,609.36,1
10771,Male,0,Yes,No,41,Yes,67.11,2864.59,0
10772,Female,0,No,No,5,Yes,34.24,249.8,0
10773,Female,0,Yes,No,11,Yes,88.9,1095.89,1
10774,Male,0,Yes,Yes,23,Yes,46.07,1176.71,0
10775,Female,0,No,Yes,16,Yes,28.86,554.67,0
10776,Male,0,Yes,Yes,14,Yes,23.33,329.54,0
10777,Male,1,Yes,No,49,Yes,96.45,4791.25,0
10778,Female,0,Yes,Yes,27,Yes,106.97,3017.29,0
10779,Female,0,Yes,Yes,4,No,110.01,479.37,1
10780,Male,0,No,Yes,56,Yes,37.55,2135.16,0
10781,Male,0,No,No,1,Yes,72.65,167.49,0
10782,Male,0,No,Yes,21,Yes,109.39,2362.75,0
10783,Female,0,No,Yes,17,Yes,28.65,505.78,0
10784,Female,1,Yes,Yes,37,Yes,116.1,4356.0,0
10785,Male,0,Yes,Yes,11,Yes,31.9,443.56,0
10786,Male,0,Yes,No,68,Yes,23.12,1692.81,0
10787,Male,0,No,No,23,Yes,24.51,577.04,0
10788,Female,0,No,Yes,15,Yes,76.77,1246.83,0
10789,Male,0,Yes,No,31,Yes,24.72,842.7,0
10790,Male,0,Yes,No,60,Yes,94.15,5698.35,0
10791,Female,1,No,No,5,Yes,88.33,554.38,1
10792,Male,0,No,No,47,Yes,111.42,5365.66,0
10793,Female,0,Yes,No,43,Yes,51.3,2252.96,0
10794,Female,0,Yes,Yes,43,Yes,111.99,4950.5,0
10795,Male,0,No,Yes,1,Yes,116.14,311.28,1
10796,Male,1,Yes,Yes,35,Yes,103.0,3718.25,0
10797,Male,1,Yes,No,35,Yes,98.69,3543.03,0
10798,Female,0,No,Yes,33,Yes,110.09,3819.08,0
10799,Female,0,No,Yes,51,Yes,114.94,5932.46,0
10800,Male,0,No,Yes,13,Yes,115.66,1654.86,0
10801,Female,1,No,Yes,7,Yes,22.57,219.48,0
10802,Female,0,No,No,35,Yes,44.14,1539.6,0
10803,Female,0,Yes,Yes,26,Yes,68.29,1834.48,0
10804,Female,0,No,No,56,Yes,98.46,5563.33,0
10805,Male,0,No,Yes,66,Yes,103.79,6952.33,0
10806,Male,0,No,Yes,14,Yes,55.61,899.75,0
10807,Male,0,No,Yes,21,Yes,56.44,1327.87,0
10808,Female,0,No,Yes,63,Yes,102.61,6582.89,0
10809,Female,0,Yes,Yes,62,Yes,42.28,2688.03,0
10810,Female,0,Yes,No,52,Yes,79.23,4161.52,0
10811,Female,0,No,Yes,14,Yes,30.65,491.6,0
10812,Female,0,Yes,Yes,23,Yes,73.99,1728.93,0
10813,Female,1,No,Yes,46,Yes,82.13,3866.21,0
10814,Female,0,No,Yes,28,Yes,57.33,1607.2,0
10815,Female,0,Yes,Yes,13,Yes,26.88,398.69,0
10816,Female,0,Yes,No,31,Yes,49.12,1537.62,0
10817,Female,0,Yes,No,67,Yes,48.74,3359.51,0
10818,Male,0,No,Yes,15,Yes,46.95,786.49,0
10819,Female,0,No,No,7,Yes,79.16,703.57,0
10820,Female,0,Yes,No,67,Yes,86.52,5926.1,0
10821,Male,0,No,No,37,Yes,52.8,2010.92,0
10822,Male,0,Yes,No,6,Yes,96.57,702.87,1
10823,Male,0,No,Yes,7,Yes,38.44,271.87,0
10824,Male,0,Yes,No,51,Yes,104.87,5480.79,0
10825,Male,0,Yes,Yes,45,Yes,60.19,2733.46,0
10826,Male,0,No,Yes,15,Yes,72.66,1146.85,0
10827,Female,0,No,No,29,Yes,32.19,989.54,0
10828,Male,1,Yes,Yes,40,Yes,114.98,4720.53,0
10829,Female,0,No,No,2,Yes,56.71,220.08,0
10830,Male,0,Yes,Yes,26,Yes,70.58,1894.08,0
10831,Female,1,No,Yes,14,Yes,92.16,1474.09,0
10832,Female,0,No,No,29,Yes,106.04,3231.9,0
10833,Male,0,No,Yes,17,Yes,80.2,1488.11,0
10834,Female,0,Yes,No,70,Yes,38.82,2744.16,0
10835,Male,1,No,Yes,36,Yes,74.57,2779.24,0
10836,Male,0,No,Yes,50,Yes,26.44,1372.52,0
10837,Male,0,Yes,Yes,63,Yes,28.09,1796.71,0
10838,Female,0,Yes,No,28,Yes,72.42,2099.18,0
10839,Male,0,Yes,Yes,14,Yes,57.58,844.21,0
10840,Male,0,Yes,Yes,46,Yes,116.94,5583.29,0
10841,Female,0,No,No,24,No,56.23,1459.04,0
10842,Female,0,No,No,22,Yes,53.66,1226.87,0
10843,Male,0,No,No,8,Yes,33.54,226.66,0
10844,Female,1,No,Yes,58,No,62.51,3755.49,0
10845,Male,0,Yes,Yes,24,Yes,93.86,2298.76,0
10846,Female,0,No,No,4,Yes,61.32,280.3,0
10847,Male,0,No,Yes,51,Yes,89.4,4649.9,0
10848,Female,1,No,Yes,38,Yes,38.04,1571.31,0
10849,Female,1,No,No,24,No,57.72,1340.99,0
10850,Female,0,No,No,6,Yes,67.79,448.65,0
10851,Female,0,No,Yes,10,Yes,115.51,1249.31,1
10852,Male,0,Yes,Yes,49,Yes,56.91,2805.99,0
10853,Female,1,Yes,Yes,8,Yes,82.88,751.87,1
10854,Male,0,No,No,1,Yes,77.95,139.29,0
10855,Male,0,No,No,14,No,91.61,1417.65,0
10856,Female,1,No,Yes,4,Yes,38.81,86.4,0
10857,Female,0,No,No,53,Yes,118.0,6404.14,0
10858,Male,0,No,Yes,51,Yes,78.89,4045.36,0
10859,Female,0,Yes,No,24,Yes,84.05,2065.9,0
10860,Female,0,No,Yes,12,Yes,89.69,1208.58,0
10861,Male,0,No,Yes,36,Yes,34.36,1258.71,0
10862,Female,0,Yes,No,2,Yes,62.52,201.52,0
10863,Male,0,Yes,Yes,62,Yes,55.41,3573.68,0
10864,Female,0,Yes,No,27,Yes,64.64,1756.57,0
10865,Female,0,No,Yes,53,Yes,106.68,5783.82,0
10866,Male,0,No,No,69,Yes,78.44,5497.98,0
10867,Male,0,No,Yes,28,Yes,111.36,3227.2,0
10868,Male,0,No,Yes,57,Yes,26.03,1451.8,0
10869,Female,0,No,Yes,8,Yes,68.9,578.04,0
10870,Female,0,Yes,Yes,6,Yes,56.96,476.21,0
10871,Male,0,No,No,11,Yes,118.37,1348.26,1
10872,Female,0,No,Yes,55,No,26.53,1561.1,0
10873,Female,0,No,Yes,65,No,64.09,4243.85,0
10874,Female,0,No,Yes,71,Yes,49.83,3588.59,0
10875,Male,0,Yes,No,52,Yes,71.69,3812.46,0
10876,Male,0,Yes,Yes,7,Yes,22.66,181.87,0
10877,Male,0,Yes,No,47,Yes,46.49,2202.05,0
10878,Female,0,Yes,No,40,No,110.2,4530.92,0
10879,Male,0,Yes,Yes,54,Yes,101.11,5559.21,0
10880,Female,0,No,No,0,Yes,23.99,23.03,0
10881,Male,0,No,No,67,Yes,79.45,5347.47,0
10882,Male,1,Yes,Yes,44,Yes,74.73,3388.56,0
10883,Male,0,No,Yes,0,Yes,71.56,115.94,0
10884,Male,0,No,No,5,No,86.78,580.03,1
10885,Female,1,Yes,No,37,Yes,95.79,3767.47,0
10886,Female,0,Yes,Yes,71,Yes,104.22,7518.5,0
10887,Female,0,No,No,66,Yes,59.53,3970.25,0
10888,Female,1,Yes,No,4,Yes,60.66,291.33,0
10889,Male,0,No,No,11,Yes,53.6,660.72,0
10890,Male,0,No,Yes,58,Yes,60.56,3595.67,0
10891,Male,0,Yes,Yes,59,Yes,53.7,3201.34,0
10892,Male,0,Yes,Yes,20,Yes,40.21,894.34,0
10893,Female,0,Yes,No,66,Yes,110.44,7411.59,0
10894,Male,0,No,No,48,Yes,73.82,3676.58,0
10895,Male,0,No,No,63,Yes,103.27,6513.18,0
10896,Female,0,Yes,No,1,Yes,76.96,139.57,0
10897,Male,0,No,Yes,24,Yes,86.84,2187.29,0
10898,Female,0,Yes,Yes,60,Yes,57.26,3535.0,0
10899,Male,0,Yes,No,20,No,101.94,2256.52,0
10900,Male,0,No,Yes,15,Yes,82.21,1339.36,0
10901,Male,1,Yes,Yes,49,Yes,82.03,4075.06,0
10902,Male,1,No,No,66,Yes,52.52,3567.0,0
10903,Female,0,Yes,No,4,Yes,37.37,118.4,0
10904,Female,0,Yes,Yes,47,Yes,81.61,3859.7,0
10905,Female,1,No,Yes,66,Yes,48.7,3217.26,0
10906,Female,0,Yes,Yes,19,No,101.67,1946.29,0
10907,Female,0,No,No,12,Yes,88.67,1253.1,0
10908,Male,0,Yes,Yes,27,Yes,94.62,2544.4,0
10909,Male,1,Yes,Yes,71,Yes,100.4,7145.0,0
10910,Female,0,Yes,No,12,Yes,113.87,1435.7,0
10911,Male,0,No,No,58,Yes,90.35,5327.89,0
10912,Female,1,Yes,Yes,69,Yes,102.35,7114.65,0
10913,Female,0,No,Yes,3,Yes,114.95,551.88,1
10914,Female,0,No,Yes,40,Yes,81.73,3291.7,0
10915,Male,0,Yes,No,41,Yes,70.52,2861.1,0
10916,Female,0,Yes,Yes,66,Yes,65.96,4428.38,0
10917,Female,1,Yes,Yes,43,Yes,69.04,3085.32,0
10918,Male,0,Yes,Yes,70,Yes,41.54,3085.55,0
10919,Male,0,Yes,No,26,Yes,27.38,801.69,0
10920,Male,0,No,No,56,Yes,61.96,3456.04,0
10921,Male,0,No,No,35,No,67.67,2460.42,0
10922,Female,0,No,No,60,Yes,119.03,7274.96,0
10923,Male,0,No,No,6,Yes,31.55,216.09,0
10924,Male,0,Yes,Yes,50,Yes,115.36,5820.49,0
10925,Female,0,Yes,No,5,No,87.44,534.26,1
10926,Female,0,Yes,No,37,Yes,53.36,2037.81,0
10927,Female,0,No,No,19,No,115.47,2274.56,0
10928,Male,0,Yes,No,45,Yes,72.76,3480.04,0
10929,Female,0,Yes,Yes,38,Yes,87.66,3336.63,0
10930,Female,0,No,Yes,3,Yes,102.98,445.92,1
10931,Female,0,No,No,46,Yes,46.87,2134.27,0
10932,Female,0,Yes,Yes,42,Yes,47.08,2012.34,0
10933,Male,0,Yes,No,44,Yes,66.62,2892.24,0
10934,Male,0,No,No,50,Yes,105.09,5317.42,0
10935,Male,0,No,No,20,Yes,58.92,1284.76,0
10936,Female,0,No,Yes,7,Yes,93.25,881.69,1
10937,Female,1,Yes,Yes,49,Yes,118.28,5908.53,0
10938,Female,0,No,No,4,Yes,30.6,177.12,0
10939,Female,0,No,Yes,45,Yes,101.39,4736.52,0
10940,Female,0,Yes,No,11,Yes,54.14,713.32,0
10941,Female,0,No,No,21,Yes,22.89,417.38,0
10942,Female,0,No,Yes,29,Yes,52.73,1660.12,0
10943,Male,0,Yes,Yes,64,Yes,62.14,4077.22,0
10944,Male,0,Yes,Yes,34,Yes,45.94,1632.9,0
10945,Male,0,No,Yes,14,Yes,115.39,1755.63,0
10946,Female,0,No,No,48,Yes,78.66,3824.49,0
10947,Female,0,Yes,No,70,Yes,94.24,6719.88,0
10948,Male,0,No,Yes,38,Yes,60.22,2383.51,0
10949,Male,0,No,Yes,58,Yes,49.09,2868.18,0
10950,Male,0,No,Yes,23,No,20.03,486.12,0
10951,Female,1,No,No,45,Yes,78.18,3553.66,0
10952,Female,1,Yes,No,8,Yes,51.17,397.82,0
10953,Male,1,No,No,62,Yes,58.47,3673.76,0
10954,Male,0,No,No,13,Yes,24.37,431.76,0
10955,Female,0,No,Yes,48,No,115.29,5596.82,0
10956,Female,0,No,Yes,64,Yes,119.34,7646.28,0
10957,Male,0,No,Yes,1,Yes,91.67,106.7,1
10958,Female,0,Yes,No,35,Yes,70.83,2591.96,0
10959,Male,0,No,No,20,Yes,92.15,1948.35,0
10960,Female,0,Yes,No,39,Yes,99.41,3957.21,0
10961,Female,0,No,Yes,55,Yes,95.16,5318.08,0
10962,Male,0,Yes,Yes,54,Yes,111.58,6142.71,0
10963,Male,0,No,Yes,3,Yes,39.85,172.46,0
10964,Female,0,No,No,23,Yes,50.81,1228.48,0
10965,Male,0,Yes,No,1,No,108.96,242.46,1
10966,Female,1,Yes,No,33,Yes,37.38,1305.03,0
10967,Male,0,Yes,No,4,Yes,102.6,503.92,1
10968,Female,0,Yes,No,66,Yes,118.1,7916.67,0
10969,Male,0,No,No,15,Yes,88.33,1538.19,0
10970,Female,0,No,Yes,57,Yes,26.59,1536.67,0
10971,Male,0,Yes,No,7,Yes,28.47,244.12,0
10972,Male,0,No,No,57,Yes,45.17,2612.66,0
10973,Male,1,No,No,14,Yes,109.24,1562.48,0
10974,Female,0,Yes,Yes,4,Yes,101.56,507.84,1
10975,Male,0,No,No,29,Yes,68.29,2048.47,0
10976,Female,0,No,No,29,Yes,112.77,3391.95,0
10977,Female,1,No,Yes,56,Yes,79.04,4476.33,0
10978,Male,0,No,Yes,7,Yes,88.04,639.27,1
10979,Female,0,Yes,Yes,52,Yes,70.21,3839.22,0
10980,Female,0,No,No,0,Yes,21.11,61.51,0
10981,Male,0,Yes,No,46,Yes,102.98,4796.77,0
10982,Male,0,Yes,No,27,Yes,41.48,1129.3,0
10983,Female,0,Yes,No,58,Yes,58.02,3402.66,0
10984,Female,0,Yes,Yes,14,Yes,114.78,1736.7,0
10985,Female,0,Yes,No,23,Yes,52.91,1257.04,0
10986,Male,0,Yes,No,7,Yes,110.43,860.96,1
10987,Male,0,Yes,Yes,14,Yes,81.14,1181.24,0
10988,Male,0,No,Yes,1,Yes,58.57,115.8,0
10989,Female,0,No,No,29,Yes,55.4,1589.2,0
10990,Male,0,No,No,54,Yes,115.07,6328.8,0
10991,Male,0,Yes,No,48,Yes,96.92,4729.26,0
10992,Female,1,No,No,62,Yes,105.0,6616.76,0
10993,Female,0,No,Yes,67,Yes,36.71,2350.99,0
10994,Male,0,No,Yes,47,Yes,44.08,2132.55,0
10995,Male,0,No,Yes,12,Yes,82.43,1038.54,0
10996,Male,0,No,Yes,12,Yes,79.5,1060.24,0
10997,Female,0,No,No,28,Yes,95.3,2727.73,0
10998,Male,0,Yes,Yes,0,Yes,48.97,55.87,0
10999,Male,0,No,Yes,40,Yes,110.93,4559.5,0
11000,Male,0,Yes,No,2,Yes,41.83,98.81,0
11001,Female,0,Yes,Yes,29,Yes,84.46,2593.36,0
11002,Female,0,No,No,65,Yes,20.91,1292.37,0
11003,Female,0,No,No,30,Yes,54.22,1646.14,0
11004,Male,0,No,No,21,Yes,74.6,1627.23,0
11005,Male,0,Yes,Yes,40,Yes,86.2,3487.05,0
11006,Female,0,Yes,Yes,19,No,22.04,453.01,0
11007,Male,0,No,Yes,63,Yes,70.94,4454.14,0
11008,Male,0,Yes,No,58,Yes,34.63,2062.71,0
11009,Female,0,No,Yes,45,No,60.02,2848.85,0
11010,Male,1,No,No,22,Yes,45.21,1030.84,0
11011,Female,0,Yes,Yes,32,Yes,101.53,3366.51,0
11012,Male,0,Yes,No,13,Yes,83.56,1156.22,0
11013,Female,0,Yes,Yes,30,Yes,66.09,2074.34,0
11014,Female,0,No,No,24,Yes,94.49,2324.32,0
11015,Female,1,Yes,Yes,60,Yes,81.77,5027.51,0
11016,Female,0,No,No,4,Yes,38.31,189.98,0
11017,Male,0,No,Yes,44,Yes,91.94,4176.25,0
11018,Male,0,Yes,No,38,Yes,71.03,2692.86,0
11019,Female,0,Yes,Yes,41,Yes,105.77,4514.08,0
11020,Male,1,Yes,No,16,Yes,48.67,764.05,0
11021,Male,0,No,Yes,5,No,63.01,421.34,0
11022,Male,0,Yes,No,13,Yes,36.54,472.68,0
11023,Male,0,No,Yes,24,Yes,51.1,1300.06,0
11024,Male,0,Yes,No,20,Yes,49.8,1022.96,0
11025,Male,0,Yes,Yes,63,Yes,55.17,3522.68,0
11026,Female,0,Yes,Yes,43,Yes,105.17,4596.89,0
11027,Female,0,No,No,35,Yes,117.88,4250.7,0
11028,Male,0,Yes,Yes,70,Yes,62.87,4447.7,0
11029,Male,0,Yes,No,43,Yes,75.13,3237.18,0
11030,Male,0,Yes,No,5,Yes,77.69,483.89,0
11031,Female,0,Yes,No,33,No,107.87,3743.89,0
11032,Male,1,No,No,16,Yes,106.88,1746.08,0
11033,Male,1,Yes,Yes,12,Yes,49.75,713.32,0
11034,Female,1,Yes,Yes,11,No,108.96,1285.44,1
11035,Female,0,Yes,Yes,27,Yes,117.45,3332.03,0
11036,Male,1,Yes,Yes,40,Yes,29.58,1322.79,0
11037,Male,1,No,No,30,Yes,98.98,3075.5,0
11038,Male,0,No,Yes,43,Yes,94.93,4154.4,0
11039,Male,1,No,No,67,Yes,92.16,6300.02,0
11040,Male,1,No,No,5,Yes,113.79,628.55,1
11041,Male,0,No,No,66,Yes,94.54,6317.88,0
11042,Female,0,No,No,18,Yes,31.14,527.08,0
11043,Female,0,Yes,Yes,65,Yes,27.96,1817.93,0
11044,Male,0,No,Yes,44,Yes,99.94,4491.86,0
11045,Male,0,Yes,Yes,7,Yes,59.81,459.59,0
11046,Male,0,Yes,No,40,Yes,45.3,1925.14,0
11047,Male,0,No,Yes,25,Yes,22.19,561.16,0
11048,Female,0,No,No,48,No,58.13,2878.74,0
11049,Female,1,No,Yes,69,No,77.84,5530.28,0
11050,Male,1,Yes,Yes,26,Yes,95.34,2516.32,0
11051,Male,0,No,No,6,Yes,112.43,722.6,1
11052,Male,1,No,No,34,Yes,49.96,1671.23,0
11053,Female,0,Yes,Yes,57,No,42.74,2509.81,0
11054,Male,0,No,No,45,Yes,84.88,3940.97,0
11055,Male,0,Yes,No,36,Yes,110.29,4016.84,0
11056,Female,0,No,No,18,Yes,26.94,568.7,0
11057,Male,0,No,No,9,Yes,35.93,326.49,0
11058,Male,0,No,Yes,21,Yes,27.45,611.33,0
11059,Male,1,No,Yes,33,Yes,81.39,2694.53,0
11060,Female,0,No,No,38,No,26.6,1038.96,0
11061,Female,1,Yes,Yes,41,Yes,29.49,1289.34,0
11062,Female,1,Yes,Yes,69,Yes,66.0,4583.63,0
11063,Female,1,No,No,24,Yes,24.92,640.39,0
11064,Male,0,Yes,Yes,47,Yes,92.85,4516.36,0
11065,Female,0,No,No,39,Yes,29.85,1239.21,0
11066,Male,0,Yes,Yes,14,Yes,75.11,1150.94,0
11067,Female,0,Yes,No,36,Yes,88.68,3265.48,0
11068,Female,0,Yes,No,48,Yes,119.54,5835.08,0
11069,Male,0,Yes,No,15,Yes,89.87,1431.36,0
11070,Female,0,Yes,No,6,Yes,21.34,127.23,0
11071,Male,0,No,No,54,Yes,55.25,2992.3,0
11072,Male,1,Yes,Yes,39,Yes,75.42,3061.5,0
11073,Male,0,Yes,Yes,55,Yes,35.64,1922.85,0
11074,Female,0,Yes,Yes,60,Yes,117.08,7095.8,0
11075,Female,0,Yes,No,37,Yes,66.16,2473.73,0
11076,Female,0,No,No,25,Yes,47.41,1194.84,0
11077,Female,0,Yes,No,37,Yes,31.79,1199.98,0
11078,Male,1,Yes,No,46,Yes,74.47,3566.72,0
11079,Female,0,Yes,Yes,45,Yes,23.2,1028.6,0
11080,Female,0,Yes,Yes,49,Yes,78.51,4006.07,0
11081,Male,0,Yes,No,38,Yes,100.26,3991.41,0
11082,Female,0,No,Yes,17,Yes,112.88,1975.62,0
11083,Female,0,Yes,No,41,Yes,32.31,1358.58,0
11084,Male,0,No,Yes,11,No,117.79,1426.92,1
11085,Male,1,No,Yes,61,Yes,100.45,6236.75,0
11086,Male,0,No,No,65,Yes,84.87,5621.58,0
11087,Female,1,Yes,No,42,Yes,113.84,4987.84,0
11088,Female,0,No,Yes,48,Yes,33.56,1655.49,0
11089,Male,0,Yes,Yes,3,Yes,35.17,94.92,0
11090,Male,1,No,No,34,Yes,74.07,2591.49,0
11091,Male,1,Yes,Yes,50,Yes,67.21,3448.92,0
11092,Male,0,Yes,Yes,37,Yes,78.74,2973.12,0
11093,Female,1,Yes,Yes,65,Yes,106.73,7146.39,0
11094,Male,0,No,No,26,Yes,108.45,2853.71,0
11095,Male,0,Yes,Yes,50,Yes,109.01,5524.15,0
11096,Male,0,Yes,Yes,8,Yes,64.71,519.07,0
11097,Male,0,Yes,No,9,Yes,41.69,470.68,0
11098,Male,0,Yes,Yes,14,Yes,105.55,1568.68,0
11099,Male,0,No,Yes,1,Yes,42.82,85.32,0
11100,Female,0,Yes,Yes,71,Yes,82.12,5981.42,0
11101,Female,0,No,Yes,51,Yes,40.71,2135.81,0
11102,Male,0,No,No,26,Yes,62.75,1678.01,0
11103,Female,0,Yes,No,70,Yes,108.07,7699.34,0
11104,Female,0,No,Yes,23,Yes,84.78,2047.41,0
11105,Male,0,Yes,Yes,20,Yes,95.63,1995.34,0
11106,Female,0,No,Yes,14,Yes,87.76,1295.89,0
11107,Male,0,Yes,No,25,Yes,114.65,2996.25,0
11108,Male,1,Yes,Yes,26,Yes,24.3,687.01,0
11109,Female,1,Yes,No,45,Yes,62.19,2914.26,0
11110,Female,0,Yes,No,68,Yes,94.94,6501.77,0
11111,Female,0,Yes,No,24,Yes,106.49,2681.4,0
11112,Male,0,No,No,39,Yes,58.32,2393.91,0
11113,Female,0,Yes,Yes,53,Yes,47.1,2596.71,0
11114,Female,1,Yes,No,38,Yes,43.16,1767.6,0
11115,Male,0,No,Yes,23,Yes,99.44,2416.94,0
11116,Male,0,No,No,20,Yes,114.9,2449.63,0
11117,Female,0,Yes,Yes,60,Yes,44.25,2706.7,0
11118,Male,0,Yes,Yes,36,Yes,88.22,3200.94,0
11119,Male,0,No,Yes,45,Yes,81.17,3800.25,0
11120,Male,0,Yes,Yes,62,Yes,71.32,4463.38,0
11121,Male,0,No,Yes,20,Yes,27.08,654.59,0
11122,Male,1,No,No,5,Yes,41.74,246.07,0
11123,Female,0,No,Yes,65,No,64.18,4227.74,0
11124,Female,0,No,Yes,47,Yes,108.32,5210.28,0
11125,Male,0,No,No,30,Yes,42.79,1313.38,0
11126,Female,0,Yes,Yes,6,Yes,109.67,785.55,1
11127,Male,0,Yes,No,70,Yes,42.06,2997.53,0
11128,Male,0,No,Yes,34,Yes,56.53,2088.7,0
11129,Female,0,Yes,No,16,Yes,117.18,2051.57,0
11130,Male,0,Yes,Yes,49,No,117.42,5972.36,0
11131,Male,0,Yes,Yes,41,Yes,74.88,3165.45,0
11132,Male,0,Yes,No,36,Yes,64.31,2311.03,0
11133,Female,0,Yes,Yes,45,Yes,38.1,1627.9,0
11134,Female,0,No,Yes,54,Yes,58.69,3266.66,0
11135,Female,0,No,No,5,Yes,66.23,473.17,0
11136,Male,0,Yes,No,32,Yes,99.21,3201.26,0
11137,Female,0,No,No,15,Yes,24.21,358.96,0
11138,Female,1,No,Yes,20,Yes,107.22,2219.43,0
11139,Male,0,Yes,No,49,Yes,108.5,5424.2,0
11140,Female,0,No,No,4,Yes,102.99,451.94,1
11141,Male,0,Yes,Yes,25,Yes,30.5,745.41,0
11142,Male,0,Yes,Yes,48,Yes,95.49,4727.2,0
11143,Male,0,No,No,9,Yes,71.81,732.28,0
11144,Female,0,No,Yes,49,Yes,30.06,1483.96,0
11145,Male,0,No,Yes,69,Yes,23.78,1697.46,0
11146,Female,0,No,No,57,No,79.52,4530.39,0
11147,Male,0,No,Yes,63,Yes,109.88,7006.22,0
11148,Male,0,No,Yes,23,Yes,62.49,1440.29,0
11149,Female,1,Yes,Yes,35,Yes,36.01,1344.52,0
11150,Male,0,Yes,Yes,16,Yes,108.78,1858.97,0
11151,Male,0,Yes,Yes,65,Yes,68.46,4493.48,0
11152,Male,1,Yes,Yes,49,Yes,92.78,4677.57,0
11153,Female,0,Yes,No,68,Yes,72.07,4935.04,0
11154,Male,0,Yes,Yes,24,No,117.09,2866.02,0
11155,Male,0,Yes,No,67,Yes,88.41,6116.32,0
11156,Male,0,Yes,Yes,28,Yes,90.05,2526.29,0
